Program ID,Program Name,Category,Training Date,Employee ID,Employee Name,Department,Job Level,Mode,Provider,Venue,Hours,Completion Status,Pre-Assessment Score,Post-Assessment Score,Feedback Rating,Cost (BDT),Mandatory
TRN-022,Data Privacy & Information Security,Compliance,2025-08-03,MG-DHK-ENG-0429,Tareq Haque,Engineering & Maintenance,Worker,In-person,Internal IT,Narayanganj Production Plant,4,Completed,70,96,4.8,1284,Yes
TRN-022,Data Privacy & Information Security,Compliance,2025-08-03,MG-GZP-SAM-0204,Sabbir Mia,Sales & Marketing,Senior Officer,In-person,Internal IT,Narayanganj Production Plant,4,Completed,48,69,3.9,951,Yes
TRN-022,Data Privacy & Information Security,Compliance,2025-08-03,MG-NGJ-FIN-0445,Imran Talukder,Finance & Accounts,Manager,In-person,Internal IT,Narayanganj Production Plant,4,Completed,69,84,4.4,853,Yes
TRN-022,Data Privacy & Information Security,Compliance,2025-08-03,MG-GZP-PRD-0195,Farhan Bhuiyan,Production,Executive,In-person,Internal IT,Narayanganj Production Plant,4,Completed,75,84,4.2,1736,Yes
TRN-022,Data Privacy & Information Security,Compliance,2025-08-03,MG-DHK-QAS-0197,Md. Rahim Talukder,Quality Assurance,Junior Staff,In-person,Internal IT,Narayanganj Production Plant,4,Not Completed,72,72,4.5,2478,Yes
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-NGJ-PRD-0189,Nazmul Haque,Production,Worker,Virtual,Internal HR,Microsoft Teams,6,Completed,65,75,4.6,417,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-DHK-FIN-0465,Rashed Sultana,Finance & Accounts,Senior Manager,Virtual,Internal HR,Microsoft Teams,6,Not Completed,52,52,5,765,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-GZP-PRD-0061,Ashik Noor,Production,Executive,Virtual,Internal HR,Microsoft Teams,6,Completed,55,73,4.1,1135,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-CTG-QAS-0324,Ashik Bhuiyan,Quality Assurance,Worker,Virtual,Internal HR,Microsoft Teams,6,Completed,75,93,4,2205,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-DHK-CST-0164,Mim Rahman,Corporate Strategy,Manager,Virtual,Internal HR,Microsoft Teams,6,Completed,65,81,5,2465,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-GZP-PRD-0180,Lubna Sarker,Production,Junior Staff,Virtual,Internal HR,Microsoft Teams,6,Not Completed,51,51,4.4,2089,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-GZP-QAS-0338,Tareq Rashid,Quality Assurance,Officer,Virtual,Internal HR,Microsoft Teams,6,Completed,52,68,4.3,1088,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-NGJ-SCL-0058,Sultana Khan,Supply Chain & Logistics,Junior Staff,Virtual,Internal HR,Microsoft Teams,6,Completed,58,81,4.4,1625,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-DHK-CST-0152,Lubna Islam,Corporate Strategy,Junior Staff,Virtual,Internal HR,Microsoft Teams,6,Completed,79,98,3.9,2061,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-CTG-SCL-0005,Tareq Jahan,Supply Chain & Logistics,Executive,Virtual,Internal HR,Microsoft Teams,6,Completed,51,59,4.3,1743,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-NGJ-PRD-0285,Asif Talukder,Production,Manager,Virtual,Internal HR,Microsoft Teams,6,Completed,63,76,5,446,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-GZP-QAS-0140,Nayeem Noor,Quality Assurance,Junior Staff,Virtual,Internal HR,Microsoft Teams,6,Completed,52,72,4.3,661,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-GZP-PRD-0409,Hasan Karim,Production,Worker,Virtual,Internal HR,Microsoft Teams,6,Completed,59,70,4.2,1502,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-DHK-CST-0336,Monir Khatun,Corporate Strategy,Executive,Virtual,Internal HR,Microsoft Teams,6,Completed,58,75,4,2363,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-DHK-CST-0404,Tareq Sarker,Corporate Strategy,Senior Officer,Virtual,Internal HR,Microsoft Teams,6,Completed,57,74,4.5,1705,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-GZP-PRD-0415,Raisa Mahmud,Production,Senior Officer,Virtual,Internal HR,Microsoft Teams,6,Completed,61,70,3.9,2239,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-GZP-PRD-0215,Zahid Haque,Production,Worker,Virtual,Internal HR,Microsoft Teams,6,Not Completed,60,60,4.7,1680,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-DHK-HRA-0251,Mst. Roksana Chowdhury,HR & Administration,Manager,Virtual,Internal HR,Microsoft Teams,6,Completed,79,92,4.4,2013,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-NGJ-SCL-0295,Saiful Akter,Supply Chain & Logistics,Worker,Virtual,Internal HR,Microsoft Teams,6,Completed,78,89,4.5,806,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-GZP-SCL-0334,Shafiq Islam,Supply Chain & Logistics,Officer,Virtual,Internal HR,Microsoft Teams,6,Completed,46,70,4,1134,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-NGJ-ENG-0037,Arif Bhuiyan,Engineering & Maintenance,Worker,Virtual,Internal HR,Microsoft Teams,6,Completed,63,86,4.7,1790,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-DHK-LGL-0512,Fahim Mia,Legal & Compliance,Senior Manager,Virtual,Internal HR,Microsoft Teams,6,Completed,64,85,4.3,2343,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-GZP-QAS-0337,Asif Uddin,Quality Assurance,Junior Staff,Virtual,Internal HR,Microsoft Teams,6,Completed,62,88,5,1128,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-DHK-PRD-0086,Priyanka Khan,Production,Senior Manager,Virtual,Internal HR,Microsoft Teams,6,Completed,51,69,3.9,1241,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-NGJ-ENG-0259,Rakib Hossain,Engineering & Maintenance,Officer,Virtual,Internal HR,Microsoft Teams,6,Not Completed,48,48,4.2,602,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-DHK-SCL-0239,Mim Chowdhury,Supply Chain & Logistics,Worker,Virtual,Internal HR,Microsoft Teams,6,Not Completed,59,59,4.6,1904,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-GZP-PRD-0272,Arif Rashid,Production,Worker,Virtual,Internal HR,Microsoft Teams,6,Completed,56,73,4.4,886,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-GZP-PRD-0233,Saiful Alam,Production,Junior Staff,Virtual,Internal HR,Microsoft Teams,6,Completed,59,82,4.8,1215,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-DHK-SAM-0262,Zahid Noor,Sales & Marketing,Senior Manager,Virtual,Internal HR,Microsoft Teams,6,Completed,58,75,5,1880,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-NGJ-IT-0435,Md. Rahim Chowdhury,Information Technology,Manager,Virtual,Internal HR,Microsoft Teams,6,Completed,82,98,3.9,1830,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-GZP-PRD-0390,Mahmud Sarker,Production,Executive,Virtual,Internal HR,Microsoft Teams,6,Not Completed,61,61,4.6,1000,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-CTG-ENG-0155,Imran Rahman,Engineering & Maintenance,Worker,Virtual,Internal HR,Microsoft Teams,6,Completed,61,83,4.8,737,No
TRN-023,Interviewing Skills for Hiring Managers,Recruitment,2025-02-04,MG-GZP-PRD-0182,Md. Karim Islam,Production,Manager,Virtual,Internal HR,Microsoft Teams,6,Completed,58,75,4.2,1619,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-GZP-PRD-0146,Asif Jahan,Production,Junior Staff,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,53,82,4.6,1907,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-NGJ-PRD-0065,Sabbir Kabir,Production,Junior Staff,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,41,58,4.9,2593,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-DHK-FIN-0171,Mizanur Haque,Finance & Accounts,Manager,In-person,External Facilitator,Dhaka Corporate Office,8,Not Completed,47,47,3.4,742,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-CTG-CST-0229,Afroza Islam,Corporate Strategy,Senior Officer,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,67,76,4.1,1514,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-CTG-SAM-0313,Nabila Chowdhury,Sales & Marketing,Junior Staff,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,69,84,4.7,2505,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-DHK-SAM-0084,Nazmul Khan,Sales & Marketing,Executive,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,72,89,4.6,2341,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-CTG-SAM-0299,Fahim Khan,Sales & Marketing,Senior Officer,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,46,57,4,1818,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-GZP-LGL-0393,Sharmeen Sultana,Legal & Compliance,Senior Manager,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,64,79,4,1974,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-DHK-IT-0418,Ahsan Khatun,Information Technology,Officer,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,55,71,4.6,936,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-DHK-SAM-0514,Md. Rahim Hasan,Sales & Marketing,Executive,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,57,73,4.5,2243,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-DHK-CUS-0053,Tasnim Sarker,Customer Service,Executive,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,64,81,4.6,2286,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-GZP-HRA-0154,Maliha Islam,HR & Administration,Officer,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,69,97,3.8,671,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-DHK-SAM-0009,Rashed Ahmed,Sales & Marketing,Worker,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,70,73,4,2464,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-CTG-SAM-0069,Shafiq Akter,Sales & Marketing,Worker,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,58,80,4.1,493,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-CTG-CUS-0066,Nusrat Alam,Customer Service,Executive,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,79,79,3.8,2018,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-NGJ-SAM-0123,Rafiq Ahmed,Sales & Marketing,Junior Staff,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,65,76,4,1358,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-DHK-HRA-0265,Jahid Karim,HR & Administration,Senior Officer,In-person,External Facilitator,Dhaka Corporate Office,8,Not Completed,58,58,4.9,803,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-RAJ-QAS-0013,Faria Chowdhury,Quality Assurance,Senior Officer,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,63,85,4.1,2333,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-NGJ-HRA-0319,Md. Karim Hasan,HR & Administration,Officer,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,70,93,3.8,1165,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-RAJ-SAM-0223,Kamrul Kabir,Sales & Marketing,Junior Staff,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,45,63,4.6,368,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-GZP-PRD-0195,Farhan Bhuiyan,Production,Executive,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,48,58,3.5,1083,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-GZP-SAM-0388,Tareq Ahmed,Sales & Marketing,Senior Officer,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,54,78,3.7,1409,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-DHK-PRO-0122,Kamrul Sarker,Procurement,Senior Officer,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,62,88,4.2,1427,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-NGJ-PRD-0461,Ayesha Ahmed,Production,Worker,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,71,98,3.2,2242,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-GZP-SAM-0142,Md. Rahim Talukder,Sales & Marketing,Officer,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,67,83,3.9,877,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-GZP-PRO-0352,Shafiq Sarker,Procurement,Executive,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,69,81,3.6,1983,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-DHK-PRO-0395,Tasnim Haque,Procurement,Senior Officer,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,49,67,4.1,2497,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-DHK-SAM-0384,Arif Haque,Sales & Marketing,Manager,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,73,83,4,908,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-GZP-ENG-0275,Monir Rahman,Engineering & Maintenance,Senior Officer,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,68,94,5,1567,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-GZP-PRD-0348,Imran Noor,Production,Worker,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,58,70,4.7,1560,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-GZP-PRD-0118,Jahid Islam,Production,Officer,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,70,73,3.9,1048,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-GZP-LGL-0402,Rifat Akter,Legal & Compliance,Senior Officer,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,55,67,4.5,2416,No
TRN-024,Performance Coaching,Leadership,2025-04-08,MG-NGJ-PRD-0406,Mehedi Sarker,Production,Manager,In-person,External Facilitator,Dhaka Corporate Office,8,Completed,35,56,4.3,2559,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-NGJ-PRD-0166,Jahid Mahmud,Production,Senior Manager,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,70,82,4.7,729,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-GZP-PRD-0266,Farhan Islam,Production,Worker,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,60,83,4.6,1489,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-RAJ-FIN-0312,Shafiq Jahan,Finance & Accounts,Manager,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,37,60,4.5,1143,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-GZP-SCL-0356,Rakib Mahmud,Supply Chain & Logistics,Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,67,85,3.6,2417,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-GZP-PRD-0137,Rifat Rashid,Production,Junior Staff,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,65,84,3.9,587,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-GZP-SCL-0014,Mahmud Hasan,Supply Chain & Logistics,Executive,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,51,63,5,1817,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-DHK-FIN-0139,Nadia Mahmud,Finance & Accounts,Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,35,53,4.4,1245,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-GZP-SCL-0334,Shafiq Islam,Supply Chain & Logistics,Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,73,83,4.5,2533,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-DHK-HRA-0019,Sultana Khatun,HR & Administration,Junior Staff,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,84,98,4.7,720,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-DHK-SAM-0151,Ahsan Mahmud,Sales & Marketing,Executive,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,80,95,5,982,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-GZP-SAM-0388,Tareq Ahmed,Sales & Marketing,Senior Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,63,70,3.6,2129,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-GZP-PRO-0236,Riyad Kabir,Procurement,Junior Staff,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,58,77,3.3,2230,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-CTG-SAM-0130,Jahid Ahmed,Sales & Marketing,Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,46,63,4.1,1260,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-NGJ-CUS-0200,Afroza Islam,Customer Service,Executive,In-person,Learning Partner,Dhaka Corporate Office,6,Not Completed,63,63,4.7,1655,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-NGJ-PRD-0083,Farhan Rahman,Production,Executive,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,68,85,3.8,622,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-DHK-SAM-0394,Sultana Ahmed,Sales & Marketing,Executive,In-person,Learning Partner,Dhaka Corporate Office,6,Not Completed,67,67,4.2,1200,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-DHK-CUS-0357,Asif Hossain,Customer Service,Worker,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,61,84,4.3,1115,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-RAJ-SAM-0386,Sharmeen Khan,Sales & Marketing,Senior Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,65,91,4.5,2002,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-CTG-QAS-0370,Md. Rahim Uddin,Quality Assurance,Worker,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,65,77,4.1,1459,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-DHK-SCL-0239,Mim Chowdhury,Supply Chain & Logistics,Worker,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,58,71,4.5,837,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-DHK-HRA-0125,Kamrul Kabir,HR & Administration,Executive,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,75,81,3.7,1527,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-NGJ-QAS-0060,Monir Bhuiyan,Quality Assurance,Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,60,63,4.3,2179,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-GZP-PRD-0006,Jahid Chowdhury,Production,Junior Staff,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,50,64,4.2,2212,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-NGJ-HRA-0319,Md. Karim Hasan,HR & Administration,Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Not Completed,72,72,4.7,1500,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-NGJ-PRD-0321,Ayesha Hossain,Production,Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,70,82,3.6,2428,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-GZP-PRD-0231,Shafiq Sultana,Production,Senior Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,53,73,4.9,1366,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-CTG-PRD-0332,Asif Alam,Production,Junior Staff,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,56,74,4.7,465,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-DHK-FIN-0203,Mizanur Hasan,Finance & Accounts,Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Not Completed,55,55,4,810,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-DHK-FIN-0171,Mizanur Haque,Finance & Accounts,Manager,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,71,83,4.9,1983,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-DHK-HRA-0001,Priyanka Kabir,HR & Administration,Senior Manager,In-person,Learning Partner,Dhaka Corporate Office,6,Not Completed,63,63,4.2,2497,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-NGJ-ENG-0259,Rakib Hossain,Engineering & Maintenance,Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,50,67,4.5,2339,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-DHK-CUS-0328,Shafiq Jahan,Customer Service,Senior Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,49,71,4,1971,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-DHK-CST-0267,Saiful Rahman,Corporate Strategy,Senior Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,59,66,4,1485,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-DHK-HRA-0101,Nabila Islam,HR & Administration,Senior Officer,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,61,68,4,1443,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-DHK-HRA-0251,Mst. Roksana Chowdhury,HR & Administration,Manager,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,64,77,3.7,663,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-DHK-HRA-0034,Nafisa Alam,HR & Administration,Junior Staff,In-person,Learning Partner,Dhaka Corporate Office,6,Not Completed,64,64,4.6,420,No
TRN-025,Emotional Intelligence at Work,Soft Skills,2025-03-21,MG-DHK-SAM-0270,Shakil Rahman,Sales & Marketing,Executive,In-person,Learning Partner,Dhaka Corporate Office,6,Completed,68,85,4.5,565,No
