leave_id,employee_id,employee_name,department,location,leave_type,start_date,end_date,leave_days,reason_category,approval_status,approved_by
LV-00867,MG-DHK-ENG-0425,Asif Noor,Engineering & Maintenance,Dhaka Corporate Office,Annual Leave,2025-05-18,2025-05-21,4,Personal / Vacation,Approved,Md. Moniruzzaman
LV-00868,MG-DHK-CUS-0426,Shuvo Sarker,Customer Service,Dhaka Corporate Office,Sick Leave,2025-09-19,2025-09-22,4,Minor Illness,Approved,Jannatul Ferdous
LV-00869,MG-DHK-CUS-0426,Shuvo Sarker,Customer Service,Dhaka Corporate Office,Annual Leave,2025-07-21,2025-07-23,3,Personal / Vacation,Approved,Jannatul Ferdous
LV-00870,MG-NGJ-PRD-0427,Shafiq Alam,Production,Narayanganj Production Plant,Annual Leave,2025-08-27,2025-08-27,1,Personal / Vacation,Approved,Md. Shahidul Islam
LV-00871,MG-NGJ-PRD-0427,Shafiq Alam,Production,Narayanganj Production Plant,Annual Leave,2025-12-05,2025-12-06,2,Personal / Vacation,Approved,Md. Shahidul Islam
LV-00872,MG-NGJ-PRD-0427,Shafiq Alam,Production,Narayanganj Production Plant,Annual Leave,2025-08-10,2025-08-10,1,Personal / Vacation,Rejected,Md. Shahidul Islam
LV-00873,MG-NGJ-SCL-0428,Ashik Chowdhury,Supply Chain & Logistics,Narayanganj Production Plant,Unpaid Leave,2025-06-19,2025-06-20,2,Extended Personal Matter,Approved,Mahmudul Hasan
LV-00874,MG-NGJ-SCL-0428,Ashik Chowdhury,Supply Chain & Logistics,Narayanganj Production Plant,Sick Leave,2025-07-02,2025-07-02,1,Medical Appointment,Approved,Mahmudul Hasan
LV-00875,MG-NGJ-SCL-0428,Ashik Chowdhury,Supply Chain & Logistics,Narayanganj Production Plant,Annual Leave,2025-08-12,2025-08-14,3,Personal / Vacation,Approved,Mahmudul Hasan
LV-00876,MG-DHK-ENG-0429,Tareq Haque,Engineering & Maintenance,Dhaka Corporate Office,Sick Leave,2025-10-24,2025-10-27,4,Minor Illness,Approved,Md. Moniruzzaman
LV-00877,MG-DHK-ENG-0429,Tareq Haque,Engineering & Maintenance,Dhaka Corporate Office,Annual Leave,2025-03-19,2025-03-23,5,Personal / Vacation,Approved,Md. Moniruzzaman
LV-00878,MG-DHK-ENG-0429,Tareq Haque,Engineering & Maintenance,Dhaka Corporate Office,Annual Leave,2025-06-02,2025-06-02,1,Personal / Vacation,Approved,Md. Moniruzzaman
LV-00879,MG-RAJ-FIN-0430,Sultana Haque,Finance & Accounts,Rajshahi Regional Office,Unpaid Leave,2025-07-11,2025-07-18,8,Extended Personal Matter,Approved,Shafiqur Rahman
LV-00880,MG-RAJ-FIN-0430,Sultana Haque,Finance & Accounts,Rajshahi Regional Office,Annual Leave,2025-05-18,2025-05-22,5,Personal / Vacation,Approved,Shafiqur Rahman
LV-00881,MG-NGJ-SCL-0431,Farhan Hossain,Supply Chain & Logistics,Narayanganj Production Plant,Casual Leave,2025-11-11,2025-11-11,1,Urgent Personal Matter,Approved,Rezaul Karim
LV-00882,MG-NGJ-SCL-0431,Farhan Hossain,Supply Chain & Logistics,Narayanganj Production Plant,Casual Leave,2025-07-27,2025-07-29,3,Urgent Personal Matter,Approved,Rezaul Karim
LV-00883,MG-NGJ-PRD-0432,Mizanur Islam,Production,Narayanganj Production Plant,Annual Leave,2025-08-21,2025-08-24,4,Personal / Vacation,Approved,Abdul Karim
LV-00884,MG-NGJ-PRD-0432,Mizanur Islam,Production,Narayanganj Production Plant,Annual Leave,2025-08-10,2025-08-13,4,Personal / Vacation,Approved,Abdul Karim
LV-00885,MG-DHK-FIN-0433,Lubna Haque,Finance & Accounts,Dhaka Corporate Office,Casual Leave,2025-10-19,2025-10-20,2,Urgent Personal Matter,Approved,Sadia Islam
LV-00886,MG-DHK-FIN-0433,Lubna Haque,Finance & Accounts,Dhaka Corporate Office,Casual Leave,2025-12-08,2025-12-08,1,Urgent Personal Matter,Approved,Sadia Islam
LV-00887,MG-DHK-FIN-0433,Lubna Haque,Finance & Accounts,Dhaka Corporate Office,Annual Leave,2025-10-19,2025-10-19,1,Personal / Vacation,Approved,Sadia Islam
LV-00888,MG-DHK-PRO-0434,Farhan Uddin,Procurement,Dhaka Corporate Office,Casual Leave,2025-12-22,2025-12-22,1,Urgent Personal Matter,Approved,Ahsan Habib
LV-00889,MG-DHK-PRO-0434,Farhan Uddin,Procurement,Dhaka Corporate Office,Annual Leave,2025-12-01,2025-12-01,1,Personal / Vacation,Approved,Ahsan Habib
LV-00890,MG-DHK-PRO-0434,Farhan Uddin,Procurement,Dhaka Corporate Office,Sick Leave,2025-12-15,2025-12-16,2,Medical Appointment,Approved,Ahsan Habib
LV-00891,MG-NGJ-IT-0435,Md. Rahim Chowdhury,Information Technology,Narayanganj Production Plant,Sick Leave,2025-09-22,2025-09-23,2,Fever / Flu,Approved,Sabbir Hossain
LV-00892,MG-NGJ-IT-0435,Md. Rahim Chowdhury,Information Technology,Narayanganj Production Plant,Unpaid Leave,2025-08-08,2025-08-12,5,Extended Personal Matter,Approved,Sabbir Hossain
LV-00893,MG-NGJ-IT-0435,Md. Rahim Chowdhury,Information Technology,Narayanganj Production Plant,Casual Leave,2025-03-19,2025-03-19,1,Urgent Personal Matter,Approved,Sabbir Hossain
LV-00894,MG-NGJ-IT-0435,Md. Rahim Chowdhury,Information Technology,Narayanganj Production Plant,Paternity Leave,2025-09-18,2025-09-24,7,New Child,Approved,Sabbir Hossain
LV-00895,MG-RAJ-HRA-0436,Nazmul Talukder,HR & Administration,Rajshahi Regional Office,Paternity Leave,2025-09-28,2025-10-04,7,New Child,Approved,Nusrat Jahan
LV-00896,MG-DHK-SAM-0437,Sumaiya Ferdous,Sales & Marketing,Dhaka Corporate Office,Annual Leave,2025-12-09,2025-12-12,4,Personal / Vacation,Approved,Farzana Rahman
LV-00897,MG-GZP-PRD-0439,Zahid Bhuiyan,Production,Gazipur Manufacturing Unit,Annual Leave,2025-08-26,2025-08-30,5,Personal / Vacation,Approved,Md. Shahidul Islam
LV-00898,MG-GZP-PRD-0439,Zahid Bhuiyan,Production,Gazipur Manufacturing Unit,Annual Leave,2025-07-02,2025-07-06,5,Personal / Vacation,Approved,Md. Shahidul Islam
LV-00899,MG-GZP-PRD-0439,Zahid Bhuiyan,Production,Gazipur Manufacturing Unit,Sick Leave,2025-09-12,2025-09-15,4,Fever / Flu,Approved,Md. Shahidul Islam
LV-00900,MG-GZP-PRD-0440,Shuvo Hasan,Production,Gazipur Manufacturing Unit,Casual Leave,2025-12-24,2025-12-26,3,Urgent Personal Matter,Approved,Md. Shahidul Islam
LV-00901,MG-GZP-PRD-0440,Shuvo Hasan,Production,Gazipur Manufacturing Unit,Sick Leave,2025-12-23,2025-12-26,4,Fever / Flu,Approved,Md. Shahidul Islam
LV-00902,MG-GZP-PRD-0440,Shuvo Hasan,Production,Gazipur Manufacturing Unit,Sick Leave,2025-12-24,2025-12-25,2,Minor Illness,Approved,Md. Shahidul Islam
LV-00903,MG-DHK-HRA-0441,Asif Hasan,HR & Administration,Dhaka Corporate Office,Annual Leave,2025-11-26,2025-11-28,3,Personal / Vacation,Approved,Md. Imran Hossain
LV-00904,MG-DHK-FIN-0442,Sabbir Uddin,Finance & Accounts,Dhaka Corporate Office,Annual Leave,2025-11-02,2025-11-04,3,Personal / Vacation,Approved,Shafiqur Rahman
LV-00905,MG-DHK-FIN-0442,Sabbir Uddin,Finance & Accounts,Dhaka Corporate Office,Sick Leave,2025-09-01,2025-09-02,2,Fever / Flu,Approved,Shafiqur Rahman
LV-00906,MG-DHK-FIN-0442,Sabbir Uddin,Finance & Accounts,Dhaka Corporate Office,Casual Leave,2025-12-24,2025-12-24,1,Urgent Personal Matter,Approved,Shafiqur Rahman
LV-00907,MG-DHK-FIN-0442,Sabbir Uddin,Finance & Accounts,Dhaka Corporate Office,Sick Leave,2025-11-17,2025-11-17,1,Fever / Flu,Approved,Shafiqur Rahman
LV-00908,MG-GZP-ENG-0443,Tanvir Khan,Engineering & Maintenance,Gazipur Manufacturing Unit,Sick Leave,2025-11-24,2025-11-26,3,Medical Appointment,Approved,Md. Moniruzzaman
LV-00909,MG-GZP-ENG-0443,Tanvir Khan,Engineering & Maintenance,Gazipur Manufacturing Unit,Casual Leave,2025-08-14,2025-08-15,2,Urgent Personal Matter,Approved,Md. Moniruzzaman
LV-00910,MG-GZP-SAM-0444,Monir Ferdous,Sales & Marketing,Gazipur Manufacturing Unit,Annual Leave,2025-06-27,2025-07-01,5,Personal / Vacation,Approved,Farzana Rahman
LV-00911,MG-GZP-SAM-0444,Monir Ferdous,Sales & Marketing,Gazipur Manufacturing Unit,Casual Leave,2025-07-18,2025-07-20,3,Urgent Personal Matter,Approved,Farzana Rahman
LV-00912,MG-NGJ-FIN-0445,Imran Talukder,Finance & Accounts,Narayanganj Production Plant,Casual Leave,2025-05-03,2025-05-05,3,Urgent Personal Matter,Approved,Shafiqur Rahman
LV-00913,MG-NGJ-FIN-0445,Imran Talukder,Finance & Accounts,Narayanganj Production Plant,Sick Leave,2025-04-06,2025-04-08,3,Fever / Flu,Approved,Shafiqur Rahman
LV-00914,MG-DHK-SAM-0446,Rakib Talukder,Sales & Marketing,Dhaka Corporate Office,Unpaid Leave,2025-10-18,2025-10-26,9,Extended Personal Matter,Approved,Tanvir Ahmed
LV-00915,MG-DHK-SAM-0446,Rakib Talukder,Sales & Marketing,Dhaka Corporate Office,Casual Leave,2025-12-18,2025-12-20,3,Urgent Personal Matter,Rejected,Tanvir Ahmed
LV-00916,MG-DHK-SCL-0447,Md. Karim Noor,Supply Chain & Logistics,Dhaka Corporate Office,Sick Leave,2025-09-20,2025-09-22,3,Fever / Flu,Approved,Mahmudul Hasan
LV-00917,MG-DHK-SCL-0447,Md. Karim Noor,Supply Chain & Logistics,Dhaka Corporate Office,Casual Leave,2025-10-24,2025-10-26,3,Urgent Personal Matter,Approved,Mahmudul Hasan
LV-00918,MG-DHK-SCL-0447,Md. Karim Noor,Supply Chain & Logistics,Dhaka Corporate Office,Annual Leave,2025-10-10,2025-10-11,2,Personal / Vacation,Approved,Mahmudul Hasan
LV-00919,MG-DHK-SCL-0447,Md. Karim Noor,Supply Chain & Logistics,Dhaka Corporate Office,Casual Leave,2025-10-03,2025-10-04,2,Urgent Personal Matter,Approved,Mahmudul Hasan
LV-00920,MG-GZP-SCL-0450,Rumana Kabir,Supply Chain & Logistics,Gazipur Manufacturing Unit,Annual Leave,2025-08-25,2025-08-28,4,Personal / Vacation,Approved,Mahmudul Hasan
LV-00921,MG-GZP-SCL-0450,Rumana Kabir,Supply Chain & Logistics,Gazipur Manufacturing Unit,Casual Leave,2025-01-30,2025-01-30,1,Urgent Personal Matter,Approved,Mahmudul Hasan
LV-00922,MG-GZP-SCL-0450,Rumana Kabir,Supply Chain & Logistics,Gazipur Manufacturing Unit,Annual Leave,2025-03-14,2025-03-17,4,Personal / Vacation,Approved,Mahmudul Hasan
LV-00923,MG-NGJ-PRD-0451,Sabbir Rahman,Production,Narayanganj Production Plant,Unpaid Leave,2025-07-28,2025-07-30,3,Extended Personal Matter,Approved,Abdul Karim
LV-00924,MG-NGJ-PRD-0451,Sabbir Rahman,Production,Narayanganj Production Plant,Sick Leave,2025-08-26,2025-08-27,2,Fever / Flu,Approved,Abdul Karim
LV-00925,MG-NGJ-PRD-0451,Sabbir Rahman,Production,Narayanganj Production Plant,Annual Leave,2025-11-22,2025-11-25,4,Personal / Vacation,Approved,Abdul Karim
LV-00926,MG-DHK-FIN-0452,Sumaiya Khan,Finance & Accounts,Dhaka Corporate Office,Sick Leave,2025-12-30,2025-12-30,1,Minor Illness,Pending,Sadia Islam
LV-00927,MG-NGJ-PRD-0453,Md. Rahim Rashid,Production,Narayanganj Production Plant,Sick Leave,2025-03-18,2025-03-19,2,Fever / Flu,Approved,Md. Shahidul Islam
LV-00928,MG-NGJ-PRD-0453,Md. Rahim Rashid,Production,Narayanganj Production Plant,Casual Leave,2025-01-13,2025-01-15,3,Urgent Personal Matter,Approved,Md. Shahidul Islam
LV-00929,MG-DHK-SCL-0454,Fahim Ferdous,Supply Chain & Logistics,Dhaka Corporate Office,Sick Leave,2025-12-10,2025-12-10,1,Fever / Flu,Approved,Mahmudul Hasan
LV-00930,MG-DHK-SCL-0454,Fahim Ferdous,Supply Chain & Logistics,Dhaka Corporate Office,Annual Leave,2025-12-03,2025-12-05,3,Personal / Vacation,Approved,Mahmudul Hasan
LV-00931,MG-DHK-SCL-0454,Fahim Ferdous,Supply Chain & Logistics,Dhaka Corporate Office,Casual Leave,2025-12-04,2025-12-04,1,Urgent Personal Matter,Approved,Mahmudul Hasan
LV-00932,MG-NGJ-ENG-0455,Hasan Uddin,Engineering & Maintenance,Narayanganj Production Plant,Annual Leave,2025-12-21,2025-12-23,3,Personal / Vacation,Approved,Md. Moniruzzaman
LV-00933,MG-NGJ-ENG-0455,Hasan Uddin,Engineering & Maintenance,Narayanganj Production Plant,Annual Leave,2025-10-15,2025-10-17,3,Personal / Vacation,Approved,Md. Moniruzzaman
LV-00934,MG-GZP-PRD-0456,Rafiq Haque,Production,Gazipur Manufacturing Unit,Sick Leave,2025-12-07,2025-12-09,3,Fever / Flu,Approved,Md. Shahidul Islam
LV-00935,MG-GZP-PRD-0456,Rafiq Haque,Production,Gazipur Manufacturing Unit,Annual Leave,2025-05-18,2025-05-19,2,Personal / Vacation,Approved,Md. Shahidul Islam
LV-00936,MG-GZP-PRD-0456,Rafiq Haque,Production,Gazipur Manufacturing Unit,Casual Leave,2025-12-21,2025-12-22,2,Urgent Personal Matter,Rejected,Md. Shahidul Islam
LV-00937,MG-GZP-PRD-0456,Rafiq Haque,Production,Gazipur Manufacturing Unit,Annual Leave,2025-08-21,2025-08-21,1,Personal / Vacation,Pending,Md. Shahidul Islam
LV-00938,MG-GZP-ENG-0457,Tanvir Khan,Engineering & Maintenance,Gazipur Manufacturing Unit,Sick Leave,2025-09-05,2025-09-08,4,Minor Illness,Approved,Rakibul Hasan
LV-00939,MG-GZP-ENG-0457,Tanvir Khan,Engineering & Maintenance,Gazipur Manufacturing Unit,Casual Leave,2025-06-06,2025-06-08,3,Urgent Personal Matter,Approved,Rakibul Hasan
LV-00940,MG-GZP-ENG-0457,Tanvir Khan,Engineering & Maintenance,Gazipur Manufacturing Unit,Sick Leave,2025-11-04,2025-11-07,4,Medical Appointment,Approved,Rakibul Hasan
LV-00941,MG-CTG-SAM-0458,Arif Alam,Sales & Marketing,Chattogram Distribution Hub,Casual Leave,2025-09-02,2025-09-04,3,Urgent Personal Matter,Approved,Farzana Rahman
LV-00942,MG-CTG-SAM-0458,Arif Alam,Sales & Marketing,Chattogram Distribution Hub,Casual Leave,2025-08-30,2025-08-31,2,Urgent Personal Matter,Approved,Farzana Rahman
LV-00943,MG-DHK-SAM-0459,Ashik Rashid,Sales & Marketing,Dhaka Corporate Office,Sick Leave,2025-08-09,2025-08-10,2,Medical Appointment,Approved,Farzana Rahman
LV-00944,MG-DHK-SAM-0459,Ashik Rashid,Sales & Marketing,Dhaka Corporate Office,Annual Leave,2025-06-15,2025-06-16,2,Personal / Vacation,Approved,Farzana Rahman
LV-00945,MG-GZP-PRD-0460,Rifat Haque,Production,Gazipur Manufacturing Unit,Unpaid Leave,2025-10-09,2025-10-13,5,Extended Personal Matter,Approved,Abdul Karim
LV-00946,MG-GZP-PRD-0460,Rifat Haque,Production,Gazipur Manufacturing Unit,Casual Leave,2025-10-02,2025-10-02,1,Urgent Personal Matter,Pending,Abdul Karim
LV-00947,MG-GZP-PRD-0460,Rifat Haque,Production,Gazipur Manufacturing Unit,Sick Leave,2025-09-29,2025-09-30,2,Minor Illness,Approved,Abdul Karim
LV-00948,MG-NGJ-PRD-0461,Ayesha Ahmed,Production,Narayanganj Production Plant,Sick Leave,2025-07-11,2025-07-13,3,Medical Appointment,Approved,Md. Shahidul Islam
LV-00949,MG-NGJ-PRD-0461,Ayesha Ahmed,Production,Narayanganj Production Plant,Annual Leave,2025-04-28,2025-04-28,1,Personal / Vacation,Approved,Md. Shahidul Islam
LV-00950,MG-GZP-PRD-0462,Tanvir Karim,Production,Gazipur Manufacturing Unit,Annual Leave,2025-12-08,2025-12-11,4,Personal / Vacation,Approved,Abdul Karim
LV-00951,MG-GZP-PRD-0462,Tanvir Karim,Production,Gazipur Manufacturing Unit,Annual Leave,2025-11-28,2025-11-29,2,Personal / Vacation,Approved,Abdul Karim
LV-00952,MG-GZP-ENG-0464,Jahid Khan,Engineering & Maintenance,Gazipur Manufacturing Unit,Casual Leave,2025-12-05,2025-12-05,1,Urgent Personal Matter,Approved,Md. Moniruzzaman
LV-00953,MG-DHK-FIN-0465,Rashed Sultana,Finance & Accounts,Dhaka Corporate Office,Casual Leave,2025-11-28,2025-11-30,3,Urgent Personal Matter,Approved,Shafiqur Rahman
LV-00954,MG-DHK-FIN-0465,Rashed Sultana,Finance & Accounts,Dhaka Corporate Office,Annual Leave,2025-05-01,2025-05-03,3,Personal / Vacation,Approved,Shafiqur Rahman
LV-00955,MG-DHK-FIN-0465,Rashed Sultana,Finance & Accounts,Dhaka Corporate Office,Casual Leave,2025-10-10,2025-10-12,3,Urgent Personal Matter,Approved,Shafiqur Rahman
LV-00956,MG-DHK-CUS-0466,Tahmina Noor,Customer Service,Dhaka Corporate Office,Casual Leave,2025-12-02,2025-12-03,2,Urgent Personal Matter,Approved,Rashedul Islam
LV-00957,MG-DHK-CUS-0466,Tahmina Noor,Customer Service,Dhaka Corporate Office,Sick Leave,2025-11-18,2025-11-19,2,Minor Illness,Approved,Rashedul Islam
LV-00958,MG-CTG-SCL-0467,Nazmul Haque,Supply Chain & Logistics,Chattogram Distribution Hub,Paternity Leave,2025-12-20,2025-12-26,7,New Child,Approved,Rezaul Karim
LV-00959,MG-NGJ-PRD-0468,Sharmeen Kabir,Production,Narayanganj Production Plant,Annual Leave,2025-11-20,2025-11-23,4,Personal / Vacation,Approved,Md. Shahidul Islam
LV-00960,MG-NGJ-PRD-0470,Tanvir Sultana,Production,Narayanganj Production Plant,Casual Leave,2025-12-07,2025-12-08,2,Urgent Personal Matter,Approved,Abdul Karim
LV-00961,MG-NGJ-PRD-0470,Tanvir Sultana,Production,Narayanganj Production Plant,Annual Leave,2025-08-25,2025-08-26,2,Personal / Vacation,Approved,Abdul Karim
LV-00962,MG-DHK-CUS-0471,Ishrat Hossain,Customer Service,Dhaka Corporate Office,Casual Leave,2025-08-27,2025-08-29,3,Urgent Personal Matter,Approved,Jannatul Ferdous
LV-00963,MG-CTG-SCL-0472,Tareq Sarker,Supply Chain & Logistics,Chattogram Distribution Hub,Annual Leave,2025-12-16,2025-12-16,1,Personal / Vacation,Approved,Rezaul Karim
LV-00964,MG-CTG-SCL-0472,Tareq Sarker,Supply Chain & Logistics,Chattogram Distribution Hub,Sick Leave,2025-12-19,2025-12-22,4,Minor Illness,Approved,Rezaul Karim
LV-00965,MG-CTG-SAM-0473,Tareq Talukder,Sales & Marketing,Chattogram Distribution Hub,Annual Leave,2025-12-27,2025-12-29,3,Personal / Vacation,Approved,Farzana Rahman
LV-00966,MG-GZP-SCL-0474,Kamrul Kabir,Supply Chain & Logistics,Gazipur Manufacturing Unit,Sick Leave,2025-09-16,2025-09-16,1,Minor Illness,Approved,Mahmudul Hasan
LV-00967,MG-GZP-FIN-0475,Farhan Hasan,Finance & Accounts,Gazipur Manufacturing Unit,Sick Leave,2025-12-23,2025-12-23,1,Fever / Flu,Approved,Shafiqur Rahman
LV-00968,MG-GZP-FIN-0475,Farhan Hasan,Finance & Accounts,Gazipur Manufacturing Unit,Annual Leave,2025-08-23,2025-08-23,1,Personal / Vacation,Approved,Shafiqur Rahman
LV-00969,MG-GZP-FIN-0475,Farhan Hasan,Finance & Accounts,Gazipur Manufacturing Unit,Sick Leave,2025-12-27,2025-12-28,2,Fever / Flu,Approved,Shafiqur Rahman
LV-00970,MG-DHK-HRA-0476,Mim Bhuiyan,HR & Administration,Dhaka Corporate Office,Sick Leave,2025-10-03,2025-10-05,3,Minor Illness,Approved,Nusrat Jahan
LV-00971,MG-DHK-HRA-0476,Mim Bhuiyan,HR & Administration,Dhaka Corporate Office,Annual Leave,2025-10-14,2025-10-15,2,Personal / Vacation,Approved,Nusrat Jahan
LV-00972,MG-DHK-CST-0477,Md. Karim Noor,Corporate Strategy,Dhaka Corporate Office,Annual Leave,2025-06-03,2025-06-06,4,Personal / Vacation,Approved,Mushfiqur Rahman
LV-00973,MG-DHK-CST-0477,Md. Karim Noor,Corporate Strategy,Dhaka Corporate Office,Casual Leave,2025-05-12,2025-05-14,3,Urgent Personal Matter,Approved,Mushfiqur Rahman
LV-00974,MG-DHK-SAM-0478,Imran Rashid,Sales & Marketing,Dhaka Corporate Office,Casual Leave,2025-10-13,2025-10-14,2,Urgent Personal Matter,Approved,Farzana Rahman
LV-00975,MG-DHK-IT-0479,Sumaiya Haque,Information Technology,Dhaka Corporate Office,Annual Leave,2025-10-31,2025-11-04,5,Personal / Vacation,Approved,Sabbir Hossain
LV-00976,MG-DHK-IT-0479,Sumaiya Haque,Information Technology,Dhaka Corporate Office,Casual Leave,2025-03-15,2025-03-17,3,Urgent Personal Matter,Approved,Sabbir Hossain
LV-00977,MG-GZP-CUS-0480,Faria Khan,Customer Service,Gazipur Manufacturing Unit,Casual Leave,2025-12-13,2025-12-13,1,Urgent Personal Matter,Approved,Jannatul Ferdous
LV-00978,MG-GZP-CUS-0480,Faria Khan,Customer Service,Gazipur Manufacturing Unit,Annual Leave,2025-10-16,2025-10-18,3,Personal / Vacation,Approved,Jannatul Ferdous
LV-00979,MG-GZP-CUS-0480,Faria Khan,Customer Service,Gazipur Manufacturing Unit,Casual Leave,2025-10-26,2025-10-27,2,Urgent Personal Matter,Approved,Jannatul Ferdous
LV-00980,MG-RAJ-SAM-0481,Sabbir Ahmed,Sales & Marketing,Rajshahi Regional Office,Sick Leave,2025-12-19,2025-12-19,1,Fever / Flu,Approved,Tanvir Ahmed
LV-00981,MG-RAJ-SAM-0481,Sabbir Ahmed,Sales & Marketing,Rajshahi Regional Office,Annual Leave,2025-11-01,2025-11-01,1,Personal / Vacation,Approved,Tanvir Ahmed
LV-00982,MG-RAJ-SAM-0481,Sabbir Ahmed,Sales & Marketing,Rajshahi Regional Office,Casual Leave,2025-12-13,2025-12-13,1,Urgent Personal Matter,Approved,Tanvir Ahmed
LV-00983,MG-GZP-FIN-0482,Sanjida Rashid,Finance & Accounts,Gazipur Manufacturing Unit,Casual Leave,2025-12-21,2025-12-21,1,Urgent Personal Matter,Approved,Sadia Islam
LV-00984,MG-GZP-FIN-0482,Sanjida Rashid,Finance & Accounts,Gazipur Manufacturing Unit,Sick Leave,2025-12-25,2025-12-28,4,Fever / Flu,Approved,Sadia Islam
LV-00985,MG-DHK-PRO-0483,Kamrul Ahmed,Procurement,Dhaka Corporate Office,Casual Leave,2025-08-09,2025-08-10,2,Urgent Personal Matter,Approved,Maliha Noor
LV-00986,MG-DHK-PRO-0483,Kamrul Ahmed,Procurement,Dhaka Corporate Office,Paternity Leave,2025-12-06,2025-12-12,7,New Child,Approved,Maliha Noor
LV-00987,MG-NGJ-PRD-0484,Shafiq Sarker,Production,Narayanganj Production Plant,Annual Leave,2025-10-10,2025-10-13,4,Personal / Vacation,Approved,Md. Shahidul Islam
LV-00988,MG-GZP-FIN-0485,Rafiq Hossain,Finance & Accounts,Gazipur Manufacturing Unit,Annual Leave,2025-12-19,2025-12-19,1,Personal / Vacation,Approved,Shafiqur Rahman
LV-00989,MG-GZP-FIN-0485,Rafiq Hossain,Finance & Accounts,Gazipur Manufacturing Unit,Unpaid Leave,2025-12-21,2025-12-24,4,Extended Personal Matter,Approved,Shafiqur Rahman
LV-00990,MG-NGJ-PRD-0486,Rafiq Kabir,Production,Narayanganj Production Plant,Annual Leave,2025-09-29,2025-10-03,5,Personal / Vacation,Approved,Md. Shahidul Islam
LV-00991,MG-GZP-ENG-0487,Ashik Rashid,Engineering & Maintenance,Gazipur Manufacturing Unit,Annual Leave,2025-07-30,2025-07-31,2,Personal / Vacation,Approved,Rakibul Hasan
LV-00992,MG-GZP-PRD-0488,Rafiq Hossain,Production,Gazipur Manufacturing Unit,Paternity Leave,2025-07-03,2025-07-09,7,New Child,Approved,Md. Shahidul Islam
LV-00993,MG-NGJ-PRD-0489,Ahsan Kabir,Production,Narayanganj Production Plant,Paternity Leave,2025-07-12,2025-07-18,7,New Child,Approved,Abdul Karim
LV-00994,MG-DHK-PRD-0490,Shuvo Mahmud,Production,Dhaka Corporate Office,Annual Leave,2025-09-16,2025-09-19,4,Personal / Vacation,Approved,Md. Shahidul Islam
LV-00995,MG-DHK-PRD-0490,Shuvo Mahmud,Production,Dhaka Corporate Office,Casual Leave,2025-12-28,2025-12-28,1,Urgent Personal Matter,Approved,Md. Shahidul Islam
LV-00996,MG-DHK-PRD-0490,Shuvo Mahmud,Production,Dhaka Corporate Office,Annual Leave,2025-09-09,2025-09-12,4,Personal / Vacation,Approved,Md. Shahidul Islam
LV-00997,MG-CTG-SAM-0491,Ahsan Alam,Sales & Marketing,Chattogram Distribution Hub,Sick Leave,2025-12-30,2025-12-30,1,Fever / Flu,Approved,Tanvir Ahmed
LV-00998,MG-CTG-SAM-0492,Monir Mahmud,Sales & Marketing,Chattogram Distribution Hub,Unpaid Leave,2025-11-23,2025-11-30,8,Extended Personal Matter,Approved,Farzana Rahman
LV-00999,MG-CTG-SAM-0492,Monir Mahmud,Sales & Marketing,Chattogram Distribution Hub,Unpaid Leave,2025-10-14,2025-10-23,10,Extended Personal Matter,Approved,Farzana Rahman
LV-01000,MG-CTG-SAM-0492,Monir Mahmud,Sales & Marketing,Chattogram Distribution Hub,Casual Leave,2025-12-21,2025-12-23,3,Urgent Personal Matter,Approved,Farzana Rahman
LV-01001,MG-NGJ-PRD-0494,Rakib Chowdhury,Production,Narayanganj Production Plant,Annual Leave,2025-12-24,2025-12-25,2,Personal / Vacation,Approved,Md. Shahidul Islam
LV-01002,MG-NGJ-PRD-0494,Rakib Chowdhury,Production,Narayanganj Production Plant,Sick Leave,2025-12-25,2025-12-27,3,Fever / Flu,Approved,Md. Shahidul Islam
LV-01003,MG-GZP-SCL-0495,Nusrat Haque,Supply Chain & Logistics,Gazipur Manufacturing Unit,Annual Leave,2025-03-21,2025-03-24,4,Personal / Vacation,Approved,Mahmudul Hasan
LV-01004,MG-GZP-SCL-0495,Nusrat Haque,Supply Chain & Logistics,Gazipur Manufacturing Unit,Annual Leave,2025-07-24,2025-07-24,1,Personal / Vacation,Approved,Mahmudul Hasan
LV-01005,MG-GZP-SCL-0495,Nusrat Haque,Supply Chain & Logistics,Gazipur Manufacturing Unit,Maternity Leave,2025-08-17,2025-12-06,112,Maternity,Approved,Mahmudul Hasan
LV-01006,MG-DHK-FIN-0497,Nazmul Karim,Finance & Accounts,Dhaka Corporate Office,Sick Leave,2025-03-06,2025-03-08,3,Fever / Flu,Approved,Shafiqur Rahman
LV-01007,MG-GZP-LGL-0498,Mst. Roksana Ahmed,Legal & Compliance,Gazipur Manufacturing Unit,Sick Leave,2025-07-07,2025-07-10,4,Minor Illness,Approved,Barrister Nafisa Karim
LV-01008,MG-GZP-LGL-0498,Mst. Roksana Ahmed,Legal & Compliance,Gazipur Manufacturing Unit,Casual Leave,2025-04-19,2025-04-19,1,Urgent Personal Matter,Approved,Barrister Nafisa Karim
LV-01009,MG-GZP-LGL-0498,Mst. Roksana Ahmed,Legal & Compliance,Gazipur Manufacturing Unit,Sick Leave,2025-04-09,2025-04-10,2,Fever / Flu,Approved,Barrister Nafisa Karim
